Number Density,Energy Density,Pressure,mu_u,mu_d,mu_s,mu_e
0.5080382775487096,2.20649021321684,0.40216340440561343,358.24112494017794,358.24112494017794,358.24112494017794,0.0
0.5103856284512938,2.2185525642834913,0.40618418809449713,358.7920190020958,358.7920190020958,358.7920190020958,0.0
0.5127438251040968,2.230689283375229,0.41022976112507625,359.34376021484684,359.34376021484684,359.34376021484684,0.0
0.5151129176190533,2.2429008289933052,0.4143002763311017,359.8963498811577,359.8963498811577,359.8963498811577,0.0
0.5174929563396397,2.255187662465788,0.41839588748859596,360.44978930575905,360.44978930575905,360.44978930575905,0.0
0.5198839918419368,2.2675502479649574,0.4225167493216525,361.0040797953874,361.0040797953874,361.0040797953874,0.0
0.5222860749357097,2.279989052524857,0.4266630175082858,361.55922265878866,361.55922265878866,361.55922265878866,0.0
0.5246992566654859,2.2925045460589426,0.4308348486863144,362.1152192067217,362.1152192067217,362.1152192067217,0.0
0.527123588311639,2.305097201377815,0.4350324004592715,362.6720707519604,362.6720707519604,362.6720707519604,0.0
0.5295591213914829,2.3177674942071107,0.4392558314023702,363.22977860929825,363.22977860929825,363.22977860929825,0.0
0.5320059076603596,2.330515903205451,0.44350530106848357,363.7883440955501,363.7883440955501,363.7883440955501,0.0
0.5344639991127443,2.343342909982528,0.44778096999417594,364.34776852955565,364.34776852955565,364.34776852955565,0.0
0.536933447983348,2.356248999117305,0.4520829997057682,364.9080532321829,364.9080532321829,364.9080532321829,0.0
0.5394143067482271,2.3692346581763153,0.45641155272543843,365.4691995263307,365.4691995263307,365.4691995263307,0.0
0.5419066281259031,2.382300377732105,0.46076679257736824,366.0312087369331,366.0312087369331,366.0312087369331,0.0
0.5444104650784755,2.3954466513817283,0.46514888379390956,366.59408219096065,366.59408219096065,366.59408219096065,0.0
0.5469258708127526,2.408673975765421,0.4695579919218071,367.1578212174249,367.1578212174249,367.1578212174249,0.0
0.54945289878138,2.4219828505853545,0.4739942835284515,367.72242714738104,367.72242714738104,367.72242714738104,0.0
0.5519916026839768,2.4353737786245087,0.47845792620816957,368.2879013139309,368.2879013139309,368.2879013139309,0.0
0.5545420364682796,2.448847265765691,0.48294908858856367,368.8542450522271,368.8542450522271,368.8542450522271,0.0
0.5571042543312829,2.4624038210106067,0.48746794033686897,369.4214596994745,369.4214596994745,369.4214596994745,0.0
0.5596783107203954,2.476043956499122,0.4920146521663739,369.9895465949348,369.9895465949348,369.9895465949348,0.0
0.5622642603345963,2.489768187528595,0.4965893958428651,370.55850707992903,370.55850707992903,370.55850707992903,0.0
0.5648621581255953,2.503577032573342,0.5011923441911139,371.12834249784055,371.12834249784055,371.12834249784055,0.0
0.5674720592990057,2.5174710133042484,0.5058236711014162,371.69905419411947,371.69905419411947,371.69905419411947,0.0
0.5700940193155108,2.5314506546084403,0.5104835515361468,372.27064351628405,372.27064351628405,372.27064351628405,0.0
0.5727280938920467,2.545516484609134,0.5151721615363781,372.84311181392496,372.84311181392496,372.84311181392496,0.0
0.5753743390029852,2.559669034685588,0.5198896782285293,373.41646043870827,373.41646043870827,373.41646043870827,0.0
0.5780328108813219,2.573908839493163,0.5246362798310543,373.9906907443783,373.9906907443783,373.9906907443783,0.0
0.5807035660198763,2.5882364369835567,0.5294121456611853,374.56580408676206,374.56580408676206,374.56580408676206,0.0
0.583386661172485,2.602652368425072,0.5342174561416908,375.14180182377044,375.14180182377044,375.14180182377044,0.0
0.5860821533552124,2.6171571784231107,0.5390523928077037,375.71868531540304,375.71868531540304,375.71868531540304,0.0
0.588790099847561,2.6317514149407257,0.5439171383135751,376.2964559237507,376.2964559237507,376.2964559237507,0.0
0.591510558193689,2.6464356293193263,0.5488118764397755,376.87511501299895,376.87511501299895,376.87511501299895,0.0
0.5942435862036314,2.661210376299502,0.553736792099834,377.45466394943065,377.45466394943065,377.45466394943065,0.0
0.5969892419545334,2.676076214042005,0.5586920713473351,378.0351041014307,378.0351041014307,378.0351041014307,0.0
0.5997475837918779,2.6910337041487984,0.5636779013829328,378.6164368394874,378.6164368394874,378.6164368394874,0.0
0.6025186703307295,2.7060834116842947,0.5686944705614314,379.1986635361968,379.1986635361968,379.1986635361968,0.0
0.605302560456979,2.721225905196697,0.5737419683988988,379.7817855662657,379.7817855662657,379.7817855662657,0.0
0.6080993133285939,2.7364617567394776,0.578820585579826,380.3658043065147,380.3658043065147,380.3658043065147,0.0
0.6109089883768798,2.7517915418930055,0.583930513964335,380.9507211358822,380.9507211358822,380.9507211358822,0.0
0.6137316453077363,2.7672158397862594,0.58907194659542,381.5365374354266,381.5365374354266,381.5365374354266,0.0
0.6165673441029309,2.7827352331187285,0.5942450777062428,382.1232545883302,382.1232545883302,382.1232545883302,0.0
0.6194161450213721,2.7983503081824193,0.5994501027274732,382.7108739799023,382.7108739799023,382.7108739799023,0.0
0.6222781086003882,2.8140616548839956,0.6046872182946652,383.29939699758216,383.29939699758216,383.29939699758216,0.0
0.6251532956570199,2.8298698667671,0.6099566222556999,383.88882503094356,383.88882503094356,383.88882503094356,0.0
0.6280417672893043,2.845775541034724,0.6152585136782412,384.4791594716963,384.4791594716963,384.4791594716963,0.0
0.630943584877578,2.861779278571803,0.6205930928572677,385.0704017136904,385.0704017136904,385.0704017136904,0.0
0.6338588100857813,2.8778816839679147,0.6259605613226383,385.6625531529196,385.6625531529196,385.6625531529196,0.0
0.6367875048627658,2.894083365540098,0.6313611218466995,386.25561518752386,386.25561518752386,386.25561518752386,0.0
0.6397297314436177,2.9103849353558746,0.6367949784519581,386.849589217794,386.849589217794,386.849589217794,0.0
0.6426855523509708,2.9267870092563273,0.6422623364187756,387.44447664617354,387.44447664617354,387.44447664617354,0.0
0.6456550303963415,2.943290206879388,0.6477634022931295,388.0402788772627,388.0402788772627,388.0402788772627,0.0
0.6486382286814621,2.959895151683247,0.6532983838944156,388.63699731782185,388.63699731782185,388.63699731782185,0.0
